"scientificName","coordinateUncertaintyInMeters","publishingCountry","stateProvince","year","references","gbifID","Species_name","Latitude_WGS84","Longitude_WGS84","Id","Long_m","Lat_m"
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","Alberta",2024,"https://www.inaturalist.org/observations/212993489",4863590933,"Western toad",53.646694,-112.824921,0,-1061764.61770215,1700384.04476572
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","Alberta",2024,"https://www.inaturalist.org/observations/213890634",4855305467,"Western toad",53.067603,-114.828383,0,-1199891.83395727,1658200.7831095
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/215019492",4863570933,"Western toad",51.163353,-115.70565,0,-1300863.53416637,1452151.55951868
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/215019710",4863574114,"Western toad",51.160161,-115.701788,0,-1300689.35055163,1451733.02184548
"Anaxyrus boreas boreas",9,"US","Alberta",2024,"https://www.inaturalist.org/observations/215222068",4863927405,"Western toad",53.624417,-112.920913,0,-1068216.96840307,1698918.60148537
"Anaxyrus boreas boreas",669,"CA","Alberta",2024,"https://www.inaturalist.org/observations/215364564",4863804080,"Western toad",52.001816,-116.691288,0,-1343696.60649117,1561692.32300425
"Anaxyrus boreas boreas",9,"CA","Alberta",2024,"https://www.inaturalist.org/observations/218523498",4872284362,"Western toad",54.191238,-113.5253,0,-1093869.28114132,1770418.0255908
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/220045843",4875561014,"Western toad",53.066325,-114.828567,0,-1199932.72974963,1658057.41475659
"Anaxyrus boreas (Baird & Girard, 1852)",174,"CA","Alberta",2024,"https://www.inaturalist.org/observations/222132570",4901132247,"Western toad",53.566958,-113.829287,0,-1126149.05033469,1702875.89532344
"Anaxyrus boreas (Baird & Girard, 1852)",201,"US","Alberta",2024,"https://www.inaturalist.org/observations/222376118",4921465318,"Western toad",53.596191,-112.858496,0,-1064897.67556811,1694992.96176585
"Anaxyrus boreas (Baird & Girard, 1852)",174,"CA","Alberta",2024,"https://www.inaturalist.org/observations/222555504",4901010558,"Western toad",53.568042,-113.829051,0,-1126110.79863817,1702996.67937163
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/223369983",4901194365,"Western toad",53.681945,-114.650703,0,-1174767.95997852,1725940.31365506
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/223377304",4901101243,"Western toad",53.681683,-114.644737,0,-1174402.97210627,1725836.58675348
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/223901600",4901228442,"Western toad",55.348316,-114.747182,0,-1142931.13710006,1915956.37458247
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","Alberta",2024,"https://www.inaturalist.org/observations/224452356",4901765799,"Western toad",53.597443,-116.344107,0,-1281946.95386067,1738285.37267606
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/224781104",4901188715,"Western toad",51.04817,-114.867058,0,-1248919.29319554,1427668.72805235
"Anaxyrus boreas boreas",8,"CA","Alberta",2024,"https://www.inaturalist.org/observations/224792200",4901893400,"Western toad",53.711135,-114.66925,0,-1175258.56327216,1729490.69663409
"Anaxyrus boreas (Baird & Girard, 1852)",2,"US","Alberta",2024,"https://www.inaturalist.org/observations/224990998",4901314279,"Western toad",51.153396,-115.61344,0,-1295103.01962246,1449748.62972693
"Anaxyrus boreas (Baird & Girard, 1852)",177,"US","Alberta",2024,"https://www.inaturalist.org/observations/225370899",4904216944,"Western toad",51.076574,-115.053582,0,-1260436.65152545,1433396.41797564
"Anaxyrus boreas (Baird & Girard, 1852)",5,"US","Alberta",2024,"https://www.inaturalist.org/observations/225398572",4904259287,"Western toad",50.928882,-115.164463,0,-1271144.03830687,1417933.67103989
"Anaxyrus boreas (Baird & Girard, 1852)",592,"US","Alberta",2024,"https://www.inaturalist.org/observations/225421076",4904043363,"Western toad",56.207807,-119.358793,0,-1394871.77764709,2073990.80703288
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/225438306",4904226225,"Western toad",53.158589,-117.466942,0,-1362963.26865129,1704211.28556127
"Anaxyrus boreas (Baird & Girard, 1852)",174,"CA","Alberta",2024,"https://www.inaturalist.org/observations/225845422",4904143675,"Western toad",53.567851,-113.829094,0,-1126117.62694793,1702975.41417298
"Anaxyrus boreas (Baird & Girard, 1852)",7,"US","Alberta",2024,"https://www.inaturalist.org/observations/226338840",4903993740,"Western toad",50.867923,-115.343116,0,-1284276.38677658,1413348.50313269
"Anaxyrus boreas (Baird & Girard, 1852)",7,"US","Alberta",2024,"https://www.inaturalist.org/observations/253193702",4987671012,"Western toad",55.425161,-114.824008,0,-1145808.95794293,1925553.22722313
"Anaxyrus boreas (Baird & Girard, 1852)",10,"LU","Alberta",2024,"https://www.inaturalist.org/observations/226731349",4908595826,"Western toad",51.18135,-115.583225,0,-1292465.3171128,1452538.23215126
"Anaxyrus boreas (Baird & Girard, 1852)",174,"CA","Alberta",2024,"https://www.inaturalist.org/observations/226799540",4908689432,"Western toad",53.567086,-113.829201,0,-1126140.90505925,1702889.46708985
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/226992350",4908347672,"Western toad",51.198453,-115.480775,0,-1285391.04286233,1453104.4821024
"Anaxyrus boreas (Baird & Girard, 1852)",7,"CA","Alberta",2024,"https://www.inaturalist.org/observations/227004772",4909150081,"Western toad",54.440687,-118.071267,0,-1366350.45854971,1857654.72136796
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","Alberta",2024,"https://www.inaturalist.org/observations/227317286",4908320930,"Western toad",52.5129,-116.193445,0,-1299261.35126303,1612981.75584538
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/227805583",4908908820,"Western toad",54.33537,-112.913442,0,-1053133.09583662,1779891.9692386
"Anaxyrus boreas (Baird & Girard, 1852)",124,"CA","Alberta",2024,"https://www.inaturalist.org/observations/228123280",4909277332,"Western toad",54.484556,-118.122056,0,-1368264.702541,1863321.35480899
"Anaxyrus boreas (Baird & Girard, 1852)",614,"CA","Alberta",2024,"https://www.inaturalist.org/observations/228150079",4908425034,"Western toad",53.17455,-114.459515,0,-1174279.59906865,1665776.36338772
"Anaxyrus boreas (Baird & Girard, 1852)",35,"CA","Alberta",2024,"https://www.inaturalist.org/observations/228150203",4908833716,"Western toad",53.174115,-114.460065,0,-1174323.92768613,1665733.56692927
"Anaxyrus boreas (Baird & Girard, 1852)",35,"CA","Alberta",2024,"https://www.inaturalist.org/observations/228150322",4908266446,"Western toad",53.174114,-114.46007,0,-1174324.26421989,1665733.51482221
"Anaxyrus boreas (Baird & Girard, 1852)",3,"US","Alberta",2024,"https://www.inaturalist.org/observations/228379629",4908485928,"Western toad",55.248463,-114.166672,0,-1110170.85459787,1897779.60949102
"Anaxyrus boreas (Baird & Girard, 1852)",6,"US","Alberta",2024,"https://www.inaturalist.org/observations/228865553",4909056826,"Western toad",53.386194,-117.588148,0,-1364554.95625963,1731722.84507961
"Anaxyrus boreas boreas",8,"CA","Alberta",2024,"https://www.inaturalist.org/observations/228963235",4908463110,"Western toad",53.471768,-117.795564,0,-1375170.10684368,1744398.17847128
"Anaxyrus boreas (Baird & Girard, 1852)",101,"CA","Alberta",2024,"https://www.inaturalist.org/observations/228963932",4908564430,"Western toad",53.472736,-117.793877,0,-1375039.93863978,1744483.13800423
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/229687255",4908980706,"Western toad",50.925925,-115.186692,0,-1272667.88577189,1417892.66497213
"Anaxyrus boreas (Baird & Girard, 1852)",6,"US","Alberta",2024,"https://www.inaturalist.org/observations/229993740",4910963730,"Western toad",50.87412,-115.145758,0,-1271206.87982186,1411399.39250783
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/230378801",4910965856,"Western toad",55.620195,-114.629412,0,-1129738.8951647,1945207.71592661
"Anaxyrus boreas (Baird & Girard, 1852)",6,"ES","Alberta",2024,"https://www.inaturalist.org/observations/230494609",4911132849,"Western toad",51.24589,-115.840192,0,-1307608.94433518,1463452.02850257
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/231276270",4919183017,"Western toad",52.752445,-117.180978,0,-1355581.93137783,1654050.62227221
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/231980225",4919374635,"Western toad",53.174187,-114.4599,0,-1174311.94486326,1665739.73422122
"Anaxyrus boreas (Baird & Girard, 1852)",34,"CA","Alberta",2024,"https://www.inaturalist.org/observations/232437255",4919694023,"Western toad",53.174199,-114.45983,0,-1174307.27838413,1665740.23564131
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/236003693",4926080364,"Western toad",53.567283,-113.830938,0,-1126245.04676345,1702932.56244278
"Anaxyrus boreas (Baird & Girard, 1852)",31,"CA","Alberta",2024,"https://www.inaturalist.org/observations/238606675",4936826297,"Western toad",51.048061,-114.867232,0,-1248933.18184998,1427658.51101716
"Anaxyrus boreas boreas",5,"CA","Alberta",2024,"https://www.inaturalist.org/observations/242418755",4950405147,"Western toad",52.453094,-117.428567,0,-1378974.04549841,1623626.40489975
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233226051",4921834696,"Western toad",53.17398,-114.459612,0,-1174298.51203196,1665712.55936828
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233226073",4921627755,"Western toad",53.174192,-114.459642,0,-1174295.62790401,1665737.10851257
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233226128",4921589511,"Western toad",53.174245,-114.46025,0,-1174332.6230963,1665750.68445417
"Anaxyrus boreas (Baird & Girard, 1852)",23,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233563246",4921558285,"Western toad",53.771666,-114.957387,0,-1191762.20729691,1739970.07941821
"Anaxyrus boreas (Baird & Girard, 1852)",23,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233563272",4921884980,"Western toad",53.772302,-114.958103,0,-1191791.96684415,1740051.35979311
"Anaxyrus boreas (Baird & Girard, 1852)",23,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233563410",4921504789,"Western toad",53.77154,-114.957249,0,-1191756.55014333,1739954.02508085
"Anaxyrus boreas (Baird & Girard, 1852)",48,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233563496",4921930207,"Western toad",53.771459,-114.957166,0,-1191753.26780985,1739943.77627005
"Anaxyrus boreas (Baird & Girard, 1852)",7,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233634931",4921856625,"Western toad",53.597458,-116.344028,0,-1281941.68178989,1738286.00508699
"Anaxyrus boreas (Baird & Girard, 1852)",23,"CA","Alberta",2024,"https://www.inaturalist.org/observations/233751408",4921830301,"Western toad",53.771789,-114.95757,0,-1191770.72463247,1739986.3585333
"Anaxyrus boreas (Baird & Girard, 1852)",86,"CA","Alberta",2024,"https://www.inaturalist.org/observations/234014425",4921862691,"Western toad",51.048058,-114.8649,0,-1248780.92571071,1427627.44547909
"Anaxyrus boreas (Baird & Girard, 1852)",46,"CA","Alberta",2024,"https://www.inaturalist.org/observations/234052410",4921808305,"Western toad",53.773617,-114.960063,0,-1191883.23983813,1740225.44537118
"Anaxyrus boreas (Baird & Girard, 1852)",23,"CA","Alberta",2024,"https://www.inaturalist.org/observations/234052434",4921918039,"Western toad",53.771488,-114.957141,0,-1191751.04918745,1739946.75774025
"Anaxyrus boreas (Baird & Girard, 1852)",66,"CA","Alberta",2024,"https://www.inaturalist.org/observations/234072801",4921808336,"Western toad",51.033439,-114.792763,0,-1244405.66613875,1425000.928413
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/234802088",4923746848,"Western toad",53.158553,-117.467103,0,-1362974.25502022,1704209.52222205
"Anaxyrus boreas (Baird & Girard, 1852)",13,"US","Alberta",2024,"https://www.inaturalist.org/observations/235746785",4925963014,"Western toad",51.027278,-115.035819,0,-1260428.55736054,1427504.98981001
"Anaxyrus boreas boreas",2,"US","Alberta",2024,"https://www.inaturalist.org/observations/235851849",4926175464,"Western toad",54.11421,-114.705558,0,-1168357.24805892,1775745.81598154
"Anaxyrus boreas boreas",13,"US","Alberta",2024,"https://www.inaturalist.org/observations/235856151",4925859523,"Western toad",54.111365,-114.703834,0,-1168315.53862832,1775401.55266091
"Anaxyrus boreas (Baird & Girard, 1852)",7,"US","Alberta",2024,"https://www.inaturalist.org/observations/235977219",4925976535,"Western toad",51.027217,-115.035897,0,-1260435.07694378,1427499.02832717
"Anaxyrus boreas (Baird & Girard, 1852)",15,"US","Alberta",2024,"https://www.inaturalist.org/observations/236162195",4926199578,"Western toad",52.845525,-114.970133,0,-1213940.49648289,1634680.73633077
"Anaxyrus boreas (Baird & Girard, 1852)",313,"CA","Alberta",2024,"https://www.inaturalist.org/observations/236609376",4946351834,"Western toad",53.772335,-114.651998,0,-1172799.1134545,1736237.47688251
"Anaxyrus boreas (Baird & Girard, 1852)",208,"CA","Alberta",2024,"https://www.inaturalist.org/observations/236630379",4925961617,"Western toad",53.173671,-114.461179,0,-1174403.8833509,1665696.73124421
"Anaxyrus boreas (Baird & Girard, 1852)",12,"US","Alberta",2024,"https://www.inaturalist.org/observations/236963867",4925884550,"Western toad",51.080538,-115.377395,0,-1281466.78257367,1438192.2826104
"Anaxyrus boreas (Baird & Girard, 1852)",444,"CA","Alberta",2024,"https://www.inaturalist.org/observations/236980209",4926172733,"Western toad",50.873023,-115.149024,0,-1271446.55229636,1411317.30927211
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/237315396",4936745843,"Western toad",54.072237,-113.296015,0,-1082218.06459135,1754240.80595118
"Anaxyrus boreas boreas",35,"CA","Alberta",2024,"https://www.inaturalist.org/observations/238094899",4937003488,"Western toad",53.174132,-114.459987,0,-1174318.64627076,1665734.5394646
"Anaxyrus boreas (Baird & Girard, 1852)",280,"CA","Alberta",2024,"https://www.inaturalist.org/observations/238953354",4936615188,"Western toad",50.797557,-114.911505,0,-1257638.92547834,1399486.01655891
"Anaxyrus boreas boreas",111,"CA","Alberta",2024,"https://www.inaturalist.org/observations/241479665",4946337068,"Western toad",53.603167,-114.803012,0,-1186036.96157605,1718874.68118873
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","Alberta",2024,"https://www.inaturalist.org/observations/241230658",4946705765,"Western toad",51.080242,-115.383263,0,-1281856.45903231,1438237.68712144
"Anaxyrus boreas (Baird & Girard, 1852)",7,"US","Alberta",2024,"https://www.inaturalist.org/observations/241723985",4946143336,"Western toad",53.489755,-114.688482,0,-1181485.12025007,1704537.63260242
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/242087845",4945665318,"Western toad",53.450317,-116.741212,0,-1310279.97541657,1727035.97610512
"Anaxyrus boreas (Baird & Girard, 1852)",2,"CA","Alberta",2024,"https://www.inaturalist.org/observations/242419567",4950005151,"Western toad",53.531312,-117.804283,0,-1374134.57960967,1751255.03703827
"Anaxyrus boreas boreas",35,"CA","Alberta",2024,"https://www.inaturalist.org/observations/242616446",4950150955,"Western toad",50.917966,-115.146211,0,-1270206.38267128,1416436.583651
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2024,"https://www.inaturalist.org/observations/246101357",4952976721,"Western toad",54.030289,-115.837988,0,-1240102.85604205,1780612.70658565
"Anaxyrus boreas (Baird & Girard, 1852)",12,"CA","Alberta",2023,"https://www.inaturalist.org/observations/161798227",4116299355,"Western toad",53.317384,-113.953732,0,-1139371.14828567,1675897.73225102
"Anaxyrus boreas (Baird & Girard, 1852)",24,"CA","Alberta",2023,"https://www.inaturalist.org/observations/162808781",4121229649,"Western toad",53.461409,-117.807861,0,-1376206.49151714,1743405.55859339
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","Alberta",2023,"https://www.inaturalist.org/observations/162959841",4121184269,"Western toad",51.25825,-115.847328,0,-1307771.79047513,1464965.10951275
"Anaxyrus boreas (Baird & Girard, 1852)",11,"CA","Alberta",2023,"https://www.inaturalist.org/observations/163873082",4863499878,"Western toad",55.761155,-115.359878,0,-1170146.5449927,1969938.38613913
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2023,"https://www.inaturalist.org/observations/164295207",4863763913,"Western toad",53.714337,-114.668603,0,-1175145.69614383,1729846.88625118
"Anaxyrus boreas (Baird & Girard, 1852)",586,"CA","Alberta",2023,"https://www.inaturalist.org/observations/167646310",4137779729,"Western toad",56.11518,-113.623174,0,-1058942.84714103,1989365.7334908
"Anaxyrus boreas boreas",505,"CA","Alberta",2023,"https://www.inaturalist.org/observations/165355738",4129785049,"Western toad",53.598733,-116.344275,0,-1281925.49785938,1738433.9053108
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","Alberta",2023,"https://www.inaturalist.org/observations/166291860",4133592128,"Western toad",53.565895,-113.828313,0,-1126111.32163908,1702743.13107391
"Anaxyrus boreas (Baird & Girard, 1852)",24,"CA","Alberta",2023,"https://www.inaturalist.org/observations/166947789",4854933007,"Western toad",54.804378,-115.37894,0,-1193643.76609394,1862314.45706605
"Anaxyrus boreas (Baird & Girard, 1852)",997,"CA","Alberta",2023,"https://www.inaturalist.org/observations/167782776",4137810693,"Western toad",53.684895,-112.831311,0,-1061380.91631947,1704817.63873707
"Anaxyrus boreas (Baird & Girard, 1852)",31,"CA","Alberta",2023,"https://www.inaturalist.org/observations/167970280",4137951126,"Western toad",53.714622,-114.673744,0,-1175458.64492415,1729943.04052477
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2023,"https://www.inaturalist.org/observations/167970283",4138082666,"Western toad",53.714623,-114.673734,0,-1175458.0009159,1729943.03027219
"Anaxyrus boreas (Baird & Girard, 1852)",66,"CA","Alberta",2023,"https://www.inaturalist.org/observations/168739036",4855216270,"Western toad",50.613355,-114.705161,0,-1248327.97399975,1375596.20242842
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2023,"https://www.inaturalist.org/observations/169433631",4138670337,"Western toad",51.159492,-115.6734,0,-1298858.34292022,1451267.1808762
"Anaxyrus boreas (Baird & Girard, 1852)",24,"CA","Alberta",2023,"https://www.inaturalist.org/observations/169507010",4137782760,"Western toad",52.426359,-116.231169,0,-1303787.8255791,1603641.88435436
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","Alberta",2023,"https://www.inaturalist.org/observations/170208464",4145437602,"Western toad",55.406875,-116.902237,0,-1270817.62872208,1949985.64574271
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","Alberta",2023,"https://www.inaturalist.org/observations/170234274",4145568931,"Western toad",54.130675,-114.725328,0,-1169201.89291644,1777858.84428614
"Anaxyrus boreas (Baird & Girard, 1852)",70,"CA","Alberta",2023,"https://www.inaturalist.org/observations/170234289",4162047586,"Western toad",54.291439,-112.504472,0,-1028809.50156204,1770397.93092581
